id_envio,id_ruta,id_vehiculo,peso_kg,volumen_m3,estado,tipo_carga_norm,origen,destino,distancia_km,tiempo_estimado_hrs,tipo_via,peaje_total,tipo,capacidad_kg,capacidad_m3,año_fabricacion,estado_vehiculo,km_recorridos,dias_en_transito,eficiencia_peso,eficiencia_volumen,costo_por_km,mes_envio,dia_semana_envio,trimestre_envio
537.0,70,9.0,12796.2,13.51,Cancelado,General,Talcahuano,Curicó,467.1,23.7,Autopista,13463.0,Van,5000.0,39.1,2022.0,Fuera De Servicio,77965.0,7.0,2.55924,0.3455242966751918,28.822521943909223,1.0,5.0,1.0
539.0,6,36.0,4007.2,29.1,Entregado,General,San Fernando,Santiago,883.7,12.2,Autopista,7202.0,Camioneta,5000.0,49.1,2023.0,Operativo,138259.0,7.0,0.8014399999999999,0.5926680244399185,6.885564797424202,1.0,0.0,1.0
540.0,23,13.0,10744.2,49.92,Entregado,Frágil,Chillán,Valparaíso,1884.9,16.5,Autopista,9906.0,Furgón,5000.0,38.1,2018.0,Operativo,235075.0,8.0,1.105755,0.8255102040816326,5.255451217571224,1.0,0.0,1.0
541.0,10,3.0,5919.9,53.77,Entregado,Perecible,Curicó,Curicó,1645.1,15.2,Urbana,6351.0,Camión,10000.0,69.4,2012.0,En Mantención,478395.0,7.0,0.59199,0.7747838616714697,3.860555589325877,1.0,1.0,1.0
542.0,51,41.0,10159.5,24.94,Entregado,Perecible,Puente Alto,Castro,489.3,6.2,Ruta Nacional,941.0,Furgón,5000.0,38.8,2014.0,Operativo,33259.0,7.0,1.105755,0.6427835051546392,1.9231555283057429,1.0,2.0,1.0
543.0,19,24.0,7145.0,1.16,Entregado,Peligrosa,Puerto Montt,Talca,1625.7,19.9,Urbana,1526.0,Van,10000.0,16.2,2012.0,Operativo,337731.0,7.0,0.7145,0.0716049382716049,0.938672571815218,2.0,3.0,1.0
544.0,51,22.0,14906.7,51.72,Entregado,Perecible,Puente Alto,Castro,489.3,6.2,Ruta Nacional,941.0,Van,10000.0,47.8,2020.0,Operativo,386924.0,8.0,1.4906700000000002,1.0820083682008368,1.9231555283057429,2.0,3.0,1.0
546.0,42,14.0,7468.85,37.35,Entregado,Perecible,La Florida,San Antonio,254.0,12.2,Ruta Nacional,7465.0,Furgón,1000.0,33.5,2016.0,Operativo,151609.0,7.0,1.105755,1.1149253731343285,29.38976377952756,2.0,5.0,1.0
547.0,57,42.0,12526.2,1.6,En Tránsito,Frágil,Villarrica,La Serena,1114.8,12.2,Autopista,2453.0,Furgón,20000.0,6.7,2016.0,Operativo,456799.0,8.0,0.62631,0.2388059701492537,2.200394689630427,2.0,5.0,1.0
550.0,62,27.0,6892.8,6.13,En Tránsito,Frágil,Rancagua,Rancagua,883.7,11.8,Urbana,3386.0,Van,1000.0,22.1,2010.0,Operativo,88004.0,7.0,6.8928,0.2773755656108597,6.885564797424202,2.0,1.0,1.0
551.0,7,33.0,3784.3,25.48,Devuelto,Peligrosa,Rengo,Angol,435.0,23.1,Autopista,8725.0,Van,3000.0,28.1,2017.0,Operativo,186774.0,8.0,1.2614333333333334,0.9067615658362989,20.057471264367816,2.0,1.0,1.0
552.0,71,60.0,5561.1,18.5,Entregado,Peligrosa,Rancagua,Maipú,487.0,15.1,Urbana,6707.0,Furgón,10000.0,15.6,2018.0,Operativo,235075.0,7.0,0.55611,1.185897435897436,13.772073921971252,2.0,2.0,1.0
553.0,50,22.0,313.3,54.31,Entregado,Peligrosa,Angol,Los Ángeles,426.6,9.1,Autopista,12235.0,Van,10000.0,47.8,2020.0,Operativo,386924.0,7.0,0.03133,1.136192468619247,28.68026254102203,2.0,3.0,1.0
554.0,52,29.0,7864.7,52.17,Cancelado,Frágil,San Fernando,Santiago,883.7,12.2,Autopista,7202.0,Camión,10000.0,14.8,2018.0,Fuera De Servicio,91015.0,7.0,0.78647,3.525,6.885564797424202,2.0,4.0,1.0
555.0,26,19.0,7580.8,14.34,Cancelado,Peligrosa,Rancagua,Los Ángeles,1490.8,8.4,Autopista,10265.0,Van,20000.0,15.0,2014.0,Operativo,344398.0,8.0,0.37904,0.956,6.885564797424202,2.0,4.0,1.0
556.0,26,19.0,7883.5,4.96,En Tránsito,Perecible,Rancagua,Los Ángeles,1490.8,8.4,Autopista,10265.0,Van,20000.0,15.0,2014.0,Operativo,344398.0,7.0,0.394175,0.3306666666666666,6.885564797424202,2.0,5.0,1.0
559.0,13,19.0,7468.85,40.36,Entregado,Frágil,San Fernando,Santiago,762.6,19.0,Autopista,7901.0,Van,20000.0,15.0,2014.0,Operativo,344398.0,8.0,1.105755,2.6906666666666665,10.360608444794124,2.0,0.0,1.0
560.0,20,13.0,5539.5,2.02,Entregado,Refrigerada,Viña del Mar,Santiago,1071.6,14.5,Ruta Nacional,737.0,Van,5000.0,22.1,2015.0,Operativo,447261.0,7.0,1.1079,0.0914027149321266,0.6877566256065697,2.0,1.0,1.0
561.0,50,59.0,6365.1,8.09,Entregado,General,Angol,Los Ángeles,426.6,9.1,Autopista,12235.0,Furgón,5000.0,75.9,2014.0,En Mantención,94179.0,7.0,1.27302,0.1065876152832674,28.68026254102203,2.0,2.0,1.0
562.0,80,26.0,5414.4,41.21,Entregado,Refrigerada,Puerto Montt,Viña del Mar,235.8,1.8,Ruta Nacional,3117.0,Semi-Remolque,5000.0,24.0,2016.0,Operativo,347864.0,8.0,1.0828799999999998,1.7170833333333333,13.21882951653944,2.0,2.0,1.0
563.0,22,22.0,11979.5,12.82,Retrasado,Refrigerada,Castro,Talca,919.3,23.7,Urbana,4921.0,Van,10000.0,47.8,2020.0,Operativo,386924.0,8.0,1.19795,0.2682008368200837,5.352985967584032,2.0,3.0,1.0
564.0,13,21.0,7865.3,51.47,Retrasado,Refrigerada,San Fernando,Santiago,762.6,19.0,Autopista,7901.0,Semi-Remolque,5000.0,63.2,2024.0,Fuera De Servicio,154854.0,7.0,1.105755,0.8143987341772151,10.360608444794124,2.0,4.0,1.0
565.0,12,36.0,8585.8,3.61,Retrasado,General,Cauquenes,Los Ángeles,1225.7,3.4,Autopista,4699.0,Camioneta,5000.0,49.1,2023.0,Operativo,138259.0,7.0,1.7171599999999998,0.0735234215885947,3.833727665823611,2.0,5.0,1.0
566.0,10,56.0,12796.7,13.01,Entregado,Refrigerada,Curicó,Curicó,1645.1,15.2,Urbana,6351.0,Camioneta,10000.0,13.6,2014.0,Operativo,123259.0,8.0,1.27967,0.9566176470588236,3.860555589325877,2.0,5.0,1.0
567.0,65,2.0,12090.9,59.91,En Tránsito,Peligrosa,Desconocido,Puente Alto,1787.0,22.5,Urbana,7202.0,Furgón,5000.0,38.7,2019.0,Operativo,179180.0,7.0,2.41818,1.5480620155038758,6.885564797424202,2.0,6.0,1.0
568.0,30,47.0,1991.9,26.04,Retrasado,Frágil,Linares,San Fernando,1424.9,1.3,Autopista,5861.0,Furgón,10000.0,54.1,2022.0,Operativo,191502.0,7.0,0.19919,0.4813308687615527,4.113271106744333,2.0,0.0,1.0
569.0,8,44.0,7468.85,42.21,Entregado,Frágil,Osorno,Quilpué,31.2,10.6,Autopista,14632.0,Semi-Remolque,10000.0,31.05,2022.0,Operativo,306437.0,7.0,1.105755,1.3594202898550725,468.974358974359,2.0,1.0,1.0
570.0,21,30.0,6537.2,30.58,Cancelado,Perecible,Desconocido,Valparaíso,115.0,19.2,Camino Rural,80.0,Camión,1000.0,28.2,2021.0,Fuera De Servicio,235075.0,8.0,6.5372,0.8255102040816326,0.6956521739130435,2.0,1.0,1.0
571.0,22,27.0,4426.8,36.63,Retrasado,Peligrosa,Castro,Talca,919.3,23.7,Urbana,4921.0,Van,1000.0,22.1,2010.0,Operativo,88004.0,7.0,4.4268,1.6574660633484164,5.352985967584032,2.0,2.0,1.0
572.0,18,7.0,759.8,43.59,En Tránsito,General,Ovalle,Santiago,545.4,7.8,Ruta Nacional,13638.0,Furgón,10000.0,48.7,2022.0,Operativo,235075.0,7.0,0.0759799999999999,0.8950718685831622,25.005500550055007,2.0,3.0,1.0
573.0,66,20.0,7313.9,18.94,Entregado,Frágil,San Fernando,Santiago,883.7,12.2,Autopista,7202.0,Furgón,10000.0,8.6,2016.0,Operativo,263978.0,8.0,0.73139,2.2023255813953493,6.885564797424202,2.0,3.0,1.0
574.0,48,50.0,5338.0,49.75,En Tránsito,Refrigerada,Villarrica,Santiago,483.8,7.7,Autopista,9072.0,Furgón,5000.0,56.7,2017.0,En Mantención,443858.0,8.0,1.105755,0.8774250440917107,18.75155022736668,2.0,4.0,1.0
575.0,44,31.0,3780.2,36.24,Cancelado,Perecible,Ovalle,Santiago,799.5,1.4,Camino Rural,13523.0,Camioneta,3000.0,13.8,2013.0,Operativo,230010.0,7.0,1.260066666666667,2.626086956521739,16.914321450906815,2.0,5.0,1.0
577.0,67,13.0,11544.6,33.5,Retrasado,Frágil,Chillán,Puerto Montt,1065.6,1.0,Autopista,1914.0,Van,5000.0,22.1,2015.0,Operativo,447261.0,8.0,2.30892,1.515837104072398,1.7961711711711714,2.0,6.0,1.0
578.0,54,17.0,3679.4,34.65,Entregado,Peligrosa,Pucón,Osorno,147.7,21.5,Urbana,2006.0,Furgón,10000.0,31.3,2014.0,Operativo,341278.0,8.0,0.36794,1.10702875399361,13.581584292484768,2.0,0.0,1.0
579.0,26,4.0,751.2,10.02,En Tránsito,Perecible,Rancagua,Los Ángeles,1490.8,8.4,Autopista,10265.0,Camioneta,1000.0,49.2,2017.0,Operativo,13823.0,7.0,0.7512000000000001,0.2036585365853658,6.885564797424202,2.0,1.0,1.0
580.0,26,57.0,12732.8,24.22,Entregado,Frágil,Rancagua,Los Ángeles,1490.8,8.4,Autopista,10265.0,Camión,5000.0,57.1,2016.0,Operativo,110804.0,7.0,2.54656,0.4241681260945709,6.885564797424202,2.0,2.0,1.0
581.0,34,14.0,7468.85,30.58,En Tránsito,Peligrosa,Ovalle,Rancagua,1824.2,11.7,Urbana,3064.0,Furgón,1000.0,33.5,2016.0,Operativo,151609.0,8.0,1.105755,0.8255102040816326,1.6796403903080803,2.0,2.0,1.0
582.0,8,20.0,14057.3,30.58,Cancelado,Frágil,Osorno,Quilpué,31.2,10.6,Autopista,14632.0,Furgón,10000.0,8.6,2016.0,Operativo,263978.0,8.0,1.40573,0.8255102040816326,468.974358974359,2.0,3.0,1.0
583.0,10,60.0,9418.0,45.69,Entregado,Frágil,Curicó,Curicó,1645.1,15.2,Urbana,6351.0,Furgón,10000.0,15.6,2018.0,Operativo,235075.0,7.0,0.9418,2.9288461538461537,3.860555589325877,3.0,4.0,1.0
584.0,48,13.0,4834.5,29.0,Entregado,Peligrosa,Villarrica,Santiago,483.8,7.7,Autopista,9072.0,Van,5000.0,22.1,2015.0,Operativo,447261.0,7.0,0.9669,1.3122171945701355,18.75155022736668,3.0,5.0,1.0
585.0,55,3.0,3704.7,56.42,Retrasado,Peligrosa,Viña del Mar,Viña del Mar,669.1,3.0,Autopista,13286.0,Camión,10000.0,69.4,2012.0,En Mantención,478395.0,8.0,0.3704699999999999,0.8129682997118155,19.85652368853684,3.0,5.0,1.0
586.0,54,26.0,145.0,17.69,Entregado,Refrigerada,Pucón,Osorno,147.7,21.5,Urbana,2006.0,Semi-Remolque,5000.0,24.0,2016.0,Operativo,347864.0,7.0,0.029,0.7370833333333334,13.581584292484768,3.0,6.0,1.0
587.0,78,26.0,3539.7,25.0,Entregado,Frágil,Osorno,La Florida,824.4,5.2,Urbana,14342.0,Semi-Remolque,5000.0,24.0,2016.0,Operativo,347864.0,7.0,0.70794,1.0416666666666667,17.39689471130519,3.0,0.0,1.0
588.0,40,18.0,2074.5,47.24,Entregado,Refrigerada,Cauquenes,Viña del Mar,662.3,10.0,Camino Rural,4915.0,Furgón,20000.0,38.9,2023.0,En Mantención,243705.0,8.0,0.103725,1.2143958868894602,7.421108259097086,3.0,0.0,1.0
589.0,15,32.0,9186.4,32.81,Entregado,General,Talcahuano,Puerto Montt,1750.1,11.8,Autopista,1666.0,Camioneta,5000.0,78.9,2022.0,En Mantención,235075.0,8.0,1.83728,0.4158428390367554,0.9519456031083938,3.0,1.0,1.0
590.0,18,14.0,7468.85,32.87,En Tránsito,General,Ovalle,Santiago,545.4,7.8,Ruta Nacional,13638.0,Furgón,1000.0,33.5,2016.0,Operativo,151609.0,7.0,1.105755,0.9811940298507462,25.005500550055007,3.0,2.0,1.0
591.0,23,47.0,7934.2,3.3,Retrasado,Frágil,Chillán,Valparaíso,1884.9,16.5,Autopista,9906.0,Furgón,10000.0,54.1,2022.0,Operativo,191502.0,7.0,0.79342,0.0609981515711645,5.255451217571224,3.0,3.0,1.0
592.0,62,3.0,8855.8,23.98,Entregado,Refrigerada,Rancagua,Rancagua,883.7,11.8,Urbana,3386.0,Camión,10000.0,69.4,2012.0,En Mantención,478395.0,8.0,0.8855799999999999,0.3455331412103746,6.885564797424202,3.0,3.0,1.0
593.0,46,1.0,4477.6,16.32,Entregado,Perecible,San Fernando,La Serena,314.7,12.2,Ruta Nacional,4798.0,Camioneta,20000.0,49.2,2018.0,Operativo,267419.0,8.0,0.22388,0.3317073170731707,15.246266285351128,3.0,4.0,1.0
594.0,39,26.0,535.6,59.96,Entregado,Peligrosa,Valparaíso,Chillán,883.7,16.7,Urbana,1950.0,Semi-Remolque,5000.0,24.0,2016.0,Operativo,347864.0,7.0,0.10712,2.498333333333333,6.885564797424202,3.0,5.0,1.0
596.0,53,49.0,404.9,53.08,Entregado,Refrigerada,Temuco,Coquimbo,1433.7,5.1,Autopista,7421.0,Camión,20000.0,18.5,2018.0,Operativo,311037.0,8.0,0.020245,2.869189189189189,5.17611773732301,3.0,6.0,1.0
597.0,64,35.0,11089.5,40.61,Entregado,Peligrosa,La Serena,Curicó,1480.2,17.5,Urbana,10844.0,Semi-Remolque,3000.0,19.9,2022.0,Operativo,409273.0,8.0,3.6965,2.04070351758794,7.32603702202405,3.0,0.0,1.0
599.0,80,3.0,11946.5,32.66,En Tránsito,Refrigerada,Puerto Montt,Viña del Mar,235.8,1.8,Ruta Nacional,3117.0,Camión,10000.0,69.4,2012.0,En Mantención,478395.0,8.0,1.19465,0.4706051873198846,13.21882951653944,3.0,1.0,1.0
600.0,16,13.0,6481.7,50.45,Entregado,Perecible,Santiago,San Antonio,1703.5,8.3,Autopista,6641.0,Van,5000.0,22.1,2015.0,Operativo,447261.0,8.0,1.29634,2.2828054298642533,3.898444379219255,3.0,2.0,1.0
601.0,70,47.0,6800.4,53.01,En Tránsito,Refrigerada,Talcahuano,Curicó,467.1,23.7,Autopista,13463.0,Furgón,10000.0,54.1,2022.0,Operativo,191502.0,8.0,0.68004,0.9798521256931608,28.822521943909223,3.0,3.0,1.0
602.0,66,50.0,7698.1,9.71,Cancelado,Frágil,San Fernando,Santiago,883.7,12.2,Autopista,7202.0,Furgón,5000.0,56.7,2017.0,En Mantención,443858.0,7.0,1.105755,0.1712522045855379,6.885564797424202,3.0,4.0,1.0
604.0,47,21.0,4109.8,20.18,Entregado,Frágil,San Fernando,La Serena,29.6,3.2,Autopista,8950.0,Semi-Remolque,5000.0,63.2,2024.0,Fuera De Servicio,154854.0,8.0,1.105755,0.3193037974683544,302.36486486486484,3.0,5.0,1.0
605.0,9,26.0,1832.6,2.62,En Tránsito,General,Osorno,Osorno,1555.3,5.1,Ruta Nacional,7202.0,Semi-Remolque,5000.0,24.0,2016.0,Operativo,347864.0,7.0,0.3665199999999999,0.1091666666666666,6.885564797424202,3.0,6.0,1.0
606.0,63,3.0,8345.3,35.93,Entregado,Refrigerada,Villarrica,Coquimbo,1557.6,12.0,Camino Rural,377.0,Camión,10000.0,69.4,2012.0,En Mantención,478395.0,7.0,0.8345299999999999,0.5177233429394812,0.2420390344119158,3.0,0.0,1.0
607.0,34,51.0,4911.4,51.3,En Tránsito,Perecible,Ovalle,Rancagua,1824.2,11.7,Urbana,3064.0,Van,10000.0,47.4,2024.0,Operativo,219137.0,8.0,0.4911399999999999,1.0822784810126582,1.6796403903080803,3.0,0.0,1.0
608.0,29,40.0,6642.9,22.96,Retrasado,Peligrosa,Ovalle,Pucón,948.5,20.2,Ruta Nacional,609.0,Camioneta,3000.0,23.5,2019.0,En Mantención,253966.0,8.0,2.2143,0.9770212765957448,0.6420664206642066,3.0,1.0,1.0
609.0,37,4.0,9707.7,30.58,Entregado,Peligrosa,Viña del Mar,San Antonio,723.1,7.8,Urbana,1551.0,Camioneta,1000.0,49.2,2017.0,Operativo,13823.0,7.0,9.7077,0.8255102040816326,2.144931544737934,3.0,2.0,1.0
610.0,43,36.0,7416.9,37.7,En Tránsito,General,Puente Alto,Temuco,872.6,10.0,Camino Rural,7140.0,Camioneta,5000.0,49.1,2023.0,Operativo,138259.0,7.0,1.48338,0.7678207739307537,8.18244327297731,3.0,3.0,1.0
611.0,64,51.0,9308.0,22.6,En Tránsito,General,La Serena,Curicó,1480.2,17.5,Urbana,10844.0,Van,10000.0,47.4,2024.0,Operativo,219137.0,8.0,0.9308,0.4767932489451477,7.32603702202405,3.0,3.0,1.0
612.0,24,43.0,7468.85,8.55,Entregado,Perecible,Castro,Chillán,1776.8,12.2,Autopista,10956.0,Camioneta,5000.0,53.1,2024.0,Fuera De Servicio,89400.0,8.0,1.105755,0.1610169491525424,6.166141377757767,3.0,4.0,1.0
613.0,71,1.0,11099.5,42.59,Entregado,Refrigerada,Rancagua,Maipú,487.0,15.1,Urbana,6707.0,Camioneta,20000.0,49.2,2018.0,Operativo,267419.0,7.0,0.554975,0.8656504065040651,13.772073921971252,3.0,5.0,1.0
614.0,34,40.0,10592.0,51.29,Cancelado,General,Ovalle,Rancagua,1824.2,11.7,Urbana,3064.0,Camioneta,3000.0,23.5,2019.0,En Mantención,253966.0,8.0,3.530666666666667,2.1825531914893617,1.6796403903080803,3.0,5.0,1.0
615.0,48,47.0,8017.5,41.18,Cancelado,General,Villarrica,Santiago,483.8,7.7,Autopista,9072.0,Furgón,10000.0,54.1,2022.0,Operativo,191502.0,8.0,0.80175,0.7611829944547135,18.75155022736668,3.0,6.0,1.0
616.0,12,33.0,10186.8,30.58,Retrasado,Refrigerada,Cauquenes,Los Ángeles,1225.7,3.4,Autopista,4699.0,Van,3000.0,28.1,2017.0,Operativo,186774.0,8.0,3.3956,0.8255102040816326,3.833727665823611,3.0,0.0,1.0
617.0,23,13.0,13104.7,13.05,Cancelado,Peligrosa,Chillán,Valparaíso,1884.9,16.5,Autopista,9906.0,Furgón,5000.0,38.1,2018.0,Operativo,235075.0,7.0,1.105755,0.8255102040816326,5.255451217571224,3.0,1.0,1.0
618.0,79,53.0,6489.7,4.26,Entregado,Peligrosa,Villarrica,Puente Alto,1499.0,3.7,Autopista,10474.0,Camioneta,20000.0,13.8,2022.0,Operativo,298453.0,8.0,0.3244849999999999,0.308695652173913,6.987324883255504,3.0,1.0,1.0
620.0,45,52.0,11466.0,45.41,Entregado,Peligrosa,Ovalle,Quilpué,1876.7,13.5,Autopista,521.0,Semi-Remolque,5000.0,69.4,2013.0,En Mantención,171940.0,8.0,2.2932,0.6543227665706051,0.2776149624340597,3.0,3.0,1.0
621.0,65,56.0,8742.5,6.72,Entregado,Peligrosa,Desconocido,Puente Alto,1787.0,22.5,Urbana,7202.0,Camioneta,10000.0,13.6,2014.0,Operativo,123259.0,7.0,0.87425,0.4941176470588235,6.885564797424202,3.0,4.0,1.0
622.0,47,11.0,1074.4,50.32,Retrasado,Refrigerada,San Fernando,La Serena,29.6,3.2,Autopista,8950.0,Van,20000.0,5.3,2017.0,Operativo,476196.0,8.0,0.05372,9.49433962264151,302.36486486486484,3.0,4.0,1.0
624.0,5,14.0,471.4,41.43,Retrasado,Frágil,Cauquenes,San Fernando,914.3,22.9,Camino Rural,5128.0,Furgón,1000.0,33.5,2016.0,Operativo,151609.0,7.0,0.4714,1.2367164179104475,5.608662364650552,3.0,6.0,1.0
625.0,77,22.0,11228.5,58.29,En Tránsito,General,Cauquenes,La Florida,1827.8,23.6,Camino Rural,12453.0,Van,10000.0,47.8,2020.0,Operativo,386924.0,8.0,1.12285,1.2194560669456067,6.813108655213918,3.0,6.0,1.0
626.0,5,16.0,7468.85,5.11,Entregado,General,Cauquenes,San Fernando,914.3,22.9,Camino Rural,5128.0,Camioneta,1000.0,78.5,2020.0,Fuera De Servicio,115935.0,8.0,1.105755,0.0650955414012739,5.608662364650552,4.0,0.0,2.0
628.0,21,12.0,821.5,7.65,Entregado,Frágil,Desconocido,Valparaíso,115.0,19.2,Camino Rural,80.0,Furgón,20000.0,23.1,2010.0,Operativo,282654.0,7.0,0.041075,0.3311688311688311,0.6956521739130435,4.0,2.0,2.0
630.0,18,46.0,7468.85,51.1,Entregado,Perecible,Ovalle,Santiago,545.4,7.8,Ruta Nacional,13638.0,Camión,10000.0,20.5,2022.0,En Mantención,17043.0,8.0,1.105755,2.4926829268292683,25.005500550055007,4.0,3.0,2.0
631.0,21,10.0,4966.2,54.38,Cancelado,Refrigerada,Desconocido,Valparaíso,115.0,19.2,Camino Rural,80.0,Van,1000.0,20.7,2024.0,Operativo,431424.0,8.0,4.9662,2.6270531400966184,0.6956521739130435,4.0,4.0,2.0
632.0,54,24.0,1363.9,30.43,Cancelado,Refrigerada,Pucón,Osorno,147.7,21.5,Urbana,2006.0,Van,10000.0,16.2,2012.0,Operativo,337731.0,7.0,0.13639,1.878395061728395,13.581584292484768,4.0,5.0,2.0
633.0,10,46.0,8444.2,35.69,Entregado,Frágil,Curicó,Curicó,1645.1,15.2,Urbana,6351.0,Camión,10000.0,20.5,2022.0,En Mantención,17043.0,8.0,0.8444200000000001,1.7409756097560976,3.860555589325877,4.0,5.0,2.0
634.0,24,18.0,7190.8,42.52,Entregado,Refrigerada,Castro,Chillán,1776.8,12.2,Autopista,10956.0,Furgón,20000.0,38.9,2023.0,En Mantención,243705.0,8.0,0.35954,1.0930591259640103,6.166141377757767,4.0,6.0,2.0
637.0,23,17.0,11071.9,48.62,Retrasado,Frágil,Chillán,Valparaíso,1884.9,16.5,Autopista,9906.0,Furgón,10000.0,31.3,2014.0,Operativo,341278.0,8.0,1.10719,1.553354632587859,5.255451217571224,4.0,1.0,2.0
640.0,34,58.0,6148.0,25.49,Entregado,Frágil,Ovalle,Rancagua,1824.2,11.7,Urbana,3064.0,Semi-Remolque,1000.0,38.1,2017.0,Operativo,79000.0,8.0,6.148,0.669028871391076,1.6796403903080803,4.0,3.0,2.0
641.0,70,13.0,14296.6,30.6,Entregado,Perecible,Talcahuano,Curicó,467.1,23.7,Autopista,13463.0,Van,5000.0,22.1,2015.0,Operativo,447261.0,8.0,2.85932,1.3846153846153846,28.822521943909223,4.0,4.0,2.0
642.0,28,50.0,12982.8,56.71,Cancelado,Refrigerada,Las Condes,San Antonio,550.1,6.7,Ruta Nacional,10017.0,Furgón,5000.0,56.7,2017.0,En Mantención,443858.0,8.0,1.105755,1.0001763668430337,18.209416469732776,4.0,5.0,2.0
644.0,13,6.0,2397.7,57.2,Cancelado,Frágil,San Fernando,Santiago,762.6,19.0,Autopista,7901.0,Camión,1000.0,74.9,2017.0,Fuera De Servicio,145004.0,8.0,2.3977,0.7636849132176234,10.360608444794124,4.0,6.0,2.0
645.0,23,21.0,6536.5,10.9,En Tránsito,Perecible,Chillán,Valparaíso,1884.9,16.5,Autopista,9906.0,Semi-Remolque,5000.0,63.2,2024.0,Fuera De Servicio,154854.0,8.0,1.105755,0.1724683544303797,5.255451217571224,4.0,0.0,2.0
646.0,70,51.0,6034.5,43.48,Retrasado,General,Talcahuano,Curicó,467.1,23.7,Autopista,13463.0,Van,10000.0,47.4,2024.0,Operativo,219137.0,8.0,0.60345,0.9172995780590716,28.822521943909223,4.0,1.0,2.0
647.0,80,36.0,8640.0,48.75,Entregado,Refrigerada,Puerto Montt,Viña del Mar,235.8,1.8,Ruta Nacional,3117.0,Camioneta,5000.0,49.1,2023.0,Operativo,138259.0,7.0,1.728,0.9928716904276984,13.21882951653944,4.0,2.0,2.0
648.0,2,7.0,8755.0,40.78,En Tránsito,Refrigerada,Desconocido,Castro,507.2,19.5,Camino Rural,12065.0,Furgón,10000.0,48.7,2022.0,Operativo,235075.0,8.0,0.8755,0.8373716632443532,23.787460567823345,4.0,2.0,2.0
649.0,24,36.0,11252.3,36.45,Entregado,Peligrosa,Castro,Chillán,1776.8,12.2,Autopista,10956.0,Camioneta,5000.0,49.1,2023.0,Operativo,138259.0,8.0,2.25046,0.7423625254582485,6.166141377757767,4.0,3.0,2.0
650.0,17,25.0,7653.3,33.93,En Tránsito,Refrigerada,Maipú,Rancagua,1556.6,17.9,Autopista,3799.0,Furgón,1000.0,47.9,2015.0,En Mantención,354382.0,8.0,7.6533,0.7083507306889353,2.4405756135166388,4.0,4.0,2.0
651.0,65,11.0,1581.3,51.67,Retrasado,Perecible,Desconocido,Puente Alto,1787.0,22.5,Urbana,7202.0,Van,20000.0,5.3,2017.0,Operativo,476196.0,8.0,0.079065,9.749056603773584,6.885564797424202,4.0,4.0,2.0
653.0,69,14.0,4653.4,7.43,Entregado,Peligrosa,Cauquenes,San Antonio,1702.3,3.0,Urbana,10084.0,Furgón,1000.0,33.5,2016.0,Operativo,151609.0,8.0,4.6534,0.2217910447761193,5.923750220290196,4.0,6.0,2.0
657.0,47,50.0,1374.3,52.2,Retrasado,Perecible,San Fernando,La Serena,29.6,3.2,Autopista,8950.0,Furgón,5000.0,56.7,2017.0,En Mantención,443858.0,8.0,1.105755,0.9206349206349206,302.36486486486484,4.0,2.0,2.0
658.0,67,48.0,3473.2,25.98,Cancelado,Peligrosa,Chillán,Puerto Montt,1065.6,1.0,Autopista,1914.0,Furgón,10000.0,36.2,2021.0,Operativo,117009.0,8.0,0.3473199999999999,0.7176795580110497,1.7961711711711714,4.0,3.0,2.0
659.0,65,5.0,708.2,48.52,Entregado,Perecible,Desconocido,Puente Alto,1787.0,22.5,Urbana,7202.0,Semi-Remolque,3000.0,42.4,2010.0,Operativo,154526.0,8.0,0.2360666666666666,1.1443396226415097,6.885564797424202,4.0,3.0,2.0
662.0,62,13.0,6516.7,29.78,Entregado,Frágil,Rancagua,Rancagua,883.7,11.8,Urbana,3386.0,Furgón,5000.0,38.1,2018.0,Operativo,235075.0,7.0,1.105755,0.8255102040816326,6.885564797424202,4.0,6.0,2.0
664.0,19,60.0,8858.6,45.29,Entregado,Perecible,Puerto Montt,Talca,1625.7,19.9,Urbana,1526.0,Furgón,10000.0,15.6,2018.0,Operativo,235075.0,8.0,0.8858600000000001,2.903205128205128,0.938672571815218,4.0,0.0,2.0
665.0,59,24.0,9453.8,16.64,Cancelado,Refrigerada,Temuco,Santiago,1070.4,3.5,Autopista,2117.0,Van,10000.0,16.2,2012.0,Operativo,337731.0,8.0,0.94538,1.0271604938271606,1.977765321375187,4.0,1.0,2.0
666.0,8,40.0,12682.8,26.67,Cancelado,Frágil,Osorno,Quilpué,31.2,10.6,Autopista,14632.0,Camioneta,3000.0,23.5,2019.0,En Mantención,253966.0,8.0,4.2276,1.134893617021277,468.974358974359,4.0,1.0,2.0
667.0,55,57.0,4459.0,5.31,Retrasado,Peligrosa,Viña del Mar,Viña del Mar,669.1,3.0,Autopista,13286.0,Camión,5000.0,57.1,2016.0,Operativo,110804.0,8.0,0.8918,0.0929947460595446,19.85652368853684,5.0,2.0,2.0
668.0,47,26.0,7468.85,17.27,En Tránsito,Refrigerada,San Fernando,La Serena,29.6,3.2,Autopista,8950.0,Semi-Remolque,5000.0,24.0,2016.0,Operativo,347864.0,8.0,1.105755,0.7195833333333334,302.36486486486484,5.0,3.0,2.0
